table,row_key,column,v1_1_value,gold_v2_value,note
e5_strata.csv,exp_id=e1_v2d|prompt_version=v2d|metric=category_match|stratum_kind=category|stratum=general|family=exploratory_bh_strata_degraded,difference,-0.138735,-0.094907,
e5_strata.csv,exp_id=e1_v2d|prompt_version=v2d|metric=category_match|stratum_kind=category|stratum=general|family=exploratory_bh_strata_degraded,fisher_p,0.088356,0.371542,
e5_strata.csv,exp_id=e1_v2d|prompt_version=v2d|metric=category_match|stratum_kind=category|stratum=technical|family=exploratory_bh_strata_degraded,n,18,20,
e5_strata.csv,exp_id=e1_v2d|prompt_version=v2d|metric=category_match|stratum_kind=category|stratum=technical|family=exploratory_bh_strata_degraded,estimate,0.944444,0.850000,
e5_strata.csv,exp_id=e1_v2d|prompt_version=v2d|metric=category_match|stratum_kind=category|stratum=technical|family=exploratory_bh_strata_degraded,wilson_lo,0.742427,0.639581,
e5_strata.csv,exp_id=e1_v2d|prompt_version=v2d|metric=category_match|stratum_kind=category|stratum=technical|family=exploratory_bh_strata_degraded,wilson_hi,0.990125,0.947631,
e5_strata.csv,exp_id=e1_v2d|prompt_version=v2d|metric=category_match|stratum_kind=category|stratum=technical|family=exploratory_bh_strata_degraded,ci_width,0.247698,0.308050,
e5_strata.csv,exp_id=e1_v2d|prompt_version=v2d|metric=category_match|stratum_kind=category|stratum=technical|family=exploratory_bh_strata_degraded,n_rest,52,50,
e5_strata.csv,exp_id=e1_v2d|prompt_version=v2d|metric=category_match|stratum_kind=category|stratum=technical|family=exploratory_bh_strata_degraded,k_rest,48,45,
e5_strata.csv,exp_id=e1_v2d|prompt_version=v2d|metric=category_match|stratum_kind=category|stratum=technical|family=exploratory_bh_strata_degraded,estimate_rest,0.923077,0.900000,
e5_strata.csv,exp_id=e1_v2d|prompt_version=v2d|metric=category_match|stratum_kind=category|stratum=technical|family=exploratory_bh_strata_degraded,difference,0.021368,-0.050000,
e5_strata.csv,exp_id=e1_v2d|prompt_version=v2d|metric=category_match|stratum_kind=category|stratum=technical|family=exploratory_bh_strata_degraded,fisher_p,1.000000,0.680178,
e5_strata.csv,exp_id=e1_v2d|prompt_version=v2d|metric=category_match|stratum_kind=difficulty|stratum=ambiguous|family=exploratory_bh_strata_degraded,k,16,15,
e5_strata.csv,exp_id=e1_v2d|prompt_version=v2d|metric=category_match|stratum_kind=difficulty|stratum=ambiguous|family=exploratory_bh_strata_degraded,estimate,0.941176,0.882353,
e5_strata.csv,exp_id=e1_v2d|prompt_version=v2d|metric=category_match|stratum_kind=difficulty|stratum=ambiguous|family=exploratory_bh_strata_degraded,wilson_lo,0.730180,0.656636,
e5_strata.csv,exp_id=e1_v2d|prompt_version=v2d|metric=category_match|stratum_kind=difficulty|stratum=ambiguous|family=exploratory_bh_strata_degraded,wilson_hi,0.989540,0.967120,
e5_strata.csv,exp_id=e1_v2d|prompt_version=v2d|metric=category_match|stratum_kind=difficulty|stratum=ambiguous|family=exploratory_bh_strata_degraded,ci_width,0.259360,0.310484,
e5_strata.csv,exp_id=e1_v2d|prompt_version=v2d|metric=category_match|stratum_kind=difficulty|stratum=ambiguous|family=exploratory_bh_strata_degraded,k_rest,49,47,
e5_strata.csv,exp_id=e1_v2d|prompt_version=v2d|metric=category_match|stratum_kind=difficulty|stratum=ambiguous|family=exploratory_bh_strata_degraded,estimate_rest,0.924528,0.886792,
e5_strata.csv,exp_id=e1_v2d|prompt_version=v2d|metric=category_match|stratum_kind=difficulty|stratum=ambiguous|family=exploratory_bh_strata_degraded,difference,0.016648,-0.004440,
e5_strata.csv,exp_id=e1_v2d|prompt_version=v2d|metric=category_match|stratum_kind=difficulty|stratum=easy|family=exploratory_bh_strata_degraded,k,44,42,
e5_strata.csv,exp_id=e1_v2d|prompt_version=v2d|metric=category_match|stratum_kind=difficulty|stratum=easy|family=exploratory_bh_strata_degraded,estimate,0.977778,0.933333,
e5_strata.csv,exp_id=e1_v2d|prompt_version=v2d|metric=category_match|stratum_kind=difficulty|stratum=easy|family=exploratory_bh_strata_degraded,wilson_lo,0.884333,0.821434,
e5_strata.csv,exp_id=e1_v2d|prompt_version=v2d|metric=category_match|stratum_kind=difficulty|stratum=easy|family=exploratory_bh_strata_degraded,wilson_hi,0.996066,0.977068,
e5_strata.csv,exp_id=e1_v2d|prompt_version=v2d|metric=category_match|stratum_kind=difficulty|stratum=easy|family=exploratory_bh_strata_degraded,ci_width,0.111733,0.155634,
e5_strata.csv,exp_id=e1_v2d|prompt_version=v2d|metric=category_match|stratum_kind=difficulty|stratum=easy|family=exploratory_bh_strata_degraded,k_rest,21,20,
e5_strata.csv,exp_id=e1_v2d|prompt_version=v2d|metric=category_match|stratum_kind=difficulty|stratum=easy|family=exploratory_bh_strata_degraded,estimate_rest,0.840000,0.800000,
e5_strata.csv,exp_id=e1_v2d|prompt_version=v2d|metric=category_match|stratum_kind=difficulty|stratum=easy|family=exploratory_bh_strata_degraded,difference,0.137778,0.133333,
e5_strata.csv,exp_id=e1_v2d|prompt_version=v2d|metric=category_match|stratum_kind=difficulty|stratum=easy|family=exploratory_bh_strata_degraded,fisher_p,0.051424,0.123672,
e5_strata.csv,exp_id=e1_v2d|prompt_version=v2d|metric=category_match|stratum_kind=difficulty|stratum=edge|family=exploratory_bh_strata_degraded,k_rest,60,57,
e5_strata.csv,exp_id=e1_v2d|prompt_version=v2d|metric=category_match|stratum_kind=difficulty|stratum=edge|family=exploratory_bh_strata_degraded,estimate_rest,0.967742,0.919355,
e5_strata.csv,exp_id=e1_v2d|prompt_version=v2d|metric=category_match|stratum_kind=difficulty|stratum=edge|family=exploratory_bh_strata_degraded,difference,-0.342742,-0.294355,
e5_strata.csv,exp_id=e1_v2d|prompt_version=v2d|metric=category_match|stratum_kind=difficulty|stratum=edge|family=exploratory_bh_strata_degraded,fisher_p,0.009113,0.042752,
e5_strata.csv,exp_id=e1_v2d|prompt_version=v2d|metric=category_match|stratum_kind=language|stratum=en|family=exploratory_bh_strata_degraded,k,27,25,
e5_strata.csv,exp_id=e1_v2d|prompt_version=v2d|metric=category_match|stratum_kind=language|stratum=en|family=exploratory_bh_strata_degraded,estimate,0.964286,0.892857,
e5_strata.csv,exp_id=e1_v2d|prompt_version=v2d|metric=category_match|stratum_kind=language|stratum=en|family=exploratory_bh_strata_degraded,wilson_lo,0.822878,0.728041,
e5_strata.csv,exp_id=e1_v2d|prompt_version=v2d|metric=category_match|stratum_kind=language|stratum=en|family=exploratory_bh_strata_degraded,wilson_hi,0.993667,0.962882,
e5_strata.csv,exp_id=e1_v2d|prompt_version=v2d|metric=category_match|stratum_kind=language|stratum=en|family=exploratory_bh_strata_degraded,ci_width,0.170789,0.234840,
e5_strata.csv,exp_id=e1_v2d|prompt_version=v2d|metric=category_match|stratum_kind=language|stratum=en|family=exploratory_bh_strata_degraded,k_rest,38,37,
e5_strata.csv,exp_id=e1_v2d|prompt_version=v2d|metric=category_match|stratum_kind=language|stratum=en|family=exploratory_bh_strata_degraded,estimate_rest,0.904762,0.880952,
e5_strata.csv,exp_id=e1_v2d|prompt_version=v2d|metric=category_match|stratum_kind=language|stratum=en|family=exploratory_bh_strata_degraded,difference,0.059524,0.011905,
e5_strata.csv,exp_id=e1_v2d|prompt_version=v2d|metric=category_match|stratum_kind=language|stratum=en|family=exploratory_bh_strata_degraded,fisher_p,0.641458,1.000000,
e5_strata.csv,exp_id=e1_v2d|prompt_version=v2d|metric=category_match|stratum_kind=language|stratum=mixed|family=exploratory_bh_strata_degraded,k_rest,58,55,
e5_strata.csv,exp_id=e1_v2d|prompt_version=v2d|metric=category_match|stratum_kind=language|stratum=mixed|family=exploratory_bh_strata_degraded,estimate_rest,0.920635,0.873016,
e5_strata.csv,exp_id=e1_v2d|prompt_version=v2d|metric=category_match|stratum_kind=language|stratum=mixed|family=exploratory_bh_strata_degraded,difference,0.079365,0.126984,
e5_strata.csv,exp_id=e1_v2d|prompt_version=v2d|metric=category_match|stratum_kind=language|stratum=zh-tw|family=exploratory_bh_strata_degraded,k,31,30,
e5_strata.csv,exp_id=e1_v2d|prompt_version=v2d|metric=category_match|stratum_kind=language|stratum=zh-tw|family=exploratory_bh_strata_degraded,estimate,0.885714,0.857143,
e5_strata.csv,exp_id=e1_v2d|prompt_version=v2d|metric=category_match|stratum_kind=language|stratum=zh-tw|family=exploratory_bh_strata_degraded,wilson_lo,0.740485,0.706244,
e5_strata.csv,exp_id=e1_v2d|prompt_version=v2d|metric=category_match|stratum_kind=language|stratum=zh-tw|family=exploratory_bh_strata_degraded,wilson_hi,0.954648,0.937398,
e5_strata.csv,exp_id=e1_v2d|prompt_version=v2d|metric=category_match|stratum_kind=language|stratum=zh-tw|family=exploratory_bh_strata_degraded,ci_width,0.214163,0.231153,
e5_strata.csv,exp_id=e1_v2d|prompt_version=v2d|metric=category_match|stratum_kind=language|stratum=zh-tw|family=exploratory_bh_strata_degraded,k_rest,34,32,
e5_strata.csv,exp_id=e1_v2d|prompt_version=v2d|metric=category_match|stratum_kind=language|stratum=zh-tw|family=exploratory_bh_strata_degraded,estimate_rest,0.971429,0.914286,
e5_strata.csv,exp_id=e1_v2d|prompt_version=v2d|metric=category_match|stratum_kind=language|stratum=zh-tw|family=exploratory_bh_strata_degraded,difference,-0.085714,-0.057143,
e5_strata.csv,exp_id=e1_v2d|prompt_version=v2d|metric=category_match|stratum_kind=language|stratum=zh-tw|family=exploratory_bh_strata_degraded,fisher_p,0.356478,0.709590,
e5_strata.csv,exp_id=e1_v2d|prompt_version=v2d|metric=category_match|stratum_kind=overall|stratum=all|family=descriptive,k,65,62,
e5_strata.csv,exp_id=e1_v2d|prompt_version=v2d|metric=category_match|stratum_kind=overall|stratum=all|family=descriptive,estimate,0.928571,0.885714,
e5_strata.csv,exp_id=e1_v2d|prompt_version=v2d|metric=category_match|stratum_kind=overall|stratum=all|family=descriptive,wilson_lo,0.843446,0.790358,
e5_strata.csv,exp_id=e1_v2d|prompt_version=v2d|metric=category_match|stratum_kind=overall|stratum=all|family=descriptive,wilson_hi,0.969106,0.940939,
e5_strata.csv,exp_id=e1_v2d|prompt_version=v2d|metric=category_match|stratum_kind=overall|stratum=all|family=descriptive,ci_width,0.125660,0.150581,
e5_logit.csv,model_id=m1_pooled_arms|term=category[account]|data=e0_noise:v1+e1_v2a:v2a+e1_v2b:v2b+e1_v2c:v2c+e1_v2d:v2d,coefficient,-0.772877,-0.047796,
e5_logit.csv,model_id=m1_pooled_arms|term=category[account]|data=e0_noise:v1+e1_v2a:v2a+e1_v2b:v2b+e1_v2c:v2c+e1_v2d:v2d,std_error,0.980420,1.049899,
e5_logit.csv,model_id=m1_pooled_arms|term=category[account]|data=e0_noise:v1+e1_v2a:v2a+e1_v2b:v2b+e1_v2c:v2c+e1_v2d:v2d,z,-0.788312,-0.045524,
e5_logit.csv,model_id=m1_pooled_arms|term=category[account]|data=e0_noise:v1+e1_v2a:v2a+e1_v2b:v2b+e1_v2c:v2c+e1_v2d:v2d,p_value,0.430514,0.963689,
e5_logit.csv,model_id=m1_pooled_arms|term=category[account]|data=e0_noise:v1+e1_v2a:v2a+e1_v2b:v2b+e1_v2c:v2c+e1_v2d:v2d,odds_ratio,0.461683,0.953328,
e5_logit.csv,model_id=m1_pooled_arms|term=category[account]|data=e0_noise:v1+e1_v2a:v2a+e1_v2b:v2b+e1_v2c:v2c+e1_v2d:v2d,or_ci_low,0.067579,0.121777,
e5_logit.csv,model_id=m1_pooled_arms|term=category[account]|data=e0_noise:v1+e1_v2a:v2a+e1_v2b:v2b+e1_v2c:v2c+e1_v2d:v2d,or_ci_high,3.154124,7.463078,
e5_logit.csv,model_id=m1_pooled_arms|term=category[general]|data=e0_noise:v1+e1_v2a:v2a+e1_v2b:v2b+e1_v2c:v2c+e1_v2d:v2d,coefficient,-2.100410,-1.451986,
e5_logit.csv,model_id=m1_pooled_arms|term=category[general]|data=e0_noise:v1+e1_v2a:v2a+e1_v2b:v2b+e1_v2c:v2c+e1_v2d:v2d,std_error,0.787087,1.021664,
e5_logit.csv,model_id=m1_pooled_arms|term=category[general]|data=e0_noise:v1+e1_v2a:v2a+e1_v2b:v2b+e1_v2c:v2c+e1_v2d:v2d,z,-2.668586,-1.421197,
e5_logit.csv,model_id=m1_pooled_arms|term=category[general]|data=e0_noise:v1+e1_v2a:v2a+e1_v2b:v2b+e1_v2c:v2c+e1_v2d:v2d,p_value,0.007617,0.155259,
e5_logit.csv,model_id=m1_pooled_arms|term=category[general]|data=e0_noise:v1+e1_v2a:v2a+e1_v2b:v2b+e1_v2c:v2c+e1_v2d:v2d,odds_ratio,0.122406,0.234105,
e5_logit.csv,model_id=m1_pooled_arms|term=category[general]|data=e0_noise:v1+e1_v2a:v2a+e1_v2b:v2b+e1_v2c:v2c+e1_v2d:v2d,or_ci_low,0.026172,0.031606,
e5_logit.csv,model_id=m1_pooled_arms|term=category[general]|data=e0_noise:v1+e1_v2a:v2a+e1_v2b:v2b+e1_v2c:v2c+e1_v2d:v2d,or_ci_high,0.572497,1.734014,
e5_logit.csv,model_id=m1_pooled_arms|term=category[technical]|data=e0_noise:v1+e1_v2a:v2a+e1_v2b:v2b+e1_v2c:v2c+e1_v2d:v2d,coefficient,0.009360,-0.384885,
e5_logit.csv,model_id=m1_pooled_arms|term=category[technical]|data=e0_noise:v1+e1_v2a:v2a+e1_v2b:v2b+e1_v2c:v2c+e1_v2d:v2d,std_error,1.309096,1.026684,
e5_logit.csv,model_id=m1_pooled_arms|term=category[technical]|data=e0_noise:v1+e1_v2a:v2a+e1_v2b:v2b+e1_v2c:v2c+e1_v2d:v2d,z,0.007150,-0.374882,
e5_logit.csv,model_id=m1_pooled_arms|term=category[technical]|data=e0_noise:v1+e1_v2a:v2a+e1_v2b:v2b+e1_v2c:v2c+e1_v2d:v2d,p_value,0.994295,0.707748,
e5_logit.csv,model_id=m1_pooled_arms|term=category[technical]|data=e0_noise:v1+e1_v2a:v2a+e1_v2b:v2b+e1_v2c:v2c+e1_v2d:v2d,odds_ratio,1.009404,0.680529,
e5_logit.csv,model_id=m1_pooled_arms|term=category[technical]|data=e0_noise:v1+e1_v2a:v2a+e1_v2b:v2b+e1_v2c:v2c+e1_v2d:v2d,or_ci_low,0.077582,0.090977,
e5_logit.csv,model_id=m1_pooled_arms|term=category[technical]|data=e0_noise:v1+e1_v2a:v2a+e1_v2b:v2b+e1_v2c:v2c+e1_v2d:v2d,or_ci_high,13.133160,5.090512,
e5_logit.csv,model_id=m1_pooled_arms|term=const|data=e0_noise:v1+e1_v2a:v2a+e1_v2b:v2b+e1_v2c:v2c+e1_v2d:v2d,coefficient,3.980819,3.118886,
e5_logit.csv,model_id=m1_pooled_arms|term=const|data=e0_noise:v1+e1_v2a:v2a+e1_v2b:v2b+e1_v2c:v2c+e1_v2d:v2d,std_error,0.981511,1.002104,
e5_logit.csv,model_id=m1_pooled_arms|term=const|data=e0_noise:v1+e1_v2a:v2a+e1_v2b:v2b+e1_v2c:v2c+e1_v2d:v2d,z,4.055806,3.112338,
e5_logit.csv,model_id=m1_pooled_arms|term=const|data=e0_noise:v1+e1_v2a:v2a+e1_v2b:v2b+e1_v2c:v2c+e1_v2d:v2d,p_value,0.000050,0.001856,
e5_logit.csv,model_id=m1_pooled_arms|term=const|data=e0_noise:v1+e1_v2a:v2a+e1_v2b:v2b+e1_v2c:v2c+e1_v2d:v2d,odds_ratio,53.560886,22.621159,
e5_logit.csv,model_id=m1_pooled_arms|term=const|data=e0_noise:v1+e1_v2a:v2a+e1_v2b:v2b+e1_v2c:v2c+e1_v2d:v2d,or_ci_low,7.823190,3.173383,
e5_logit.csv,model_id=m1_pooled_arms|term=const|data=e0_noise:v1+e1_v2a:v2a+e1_v2b:v2b+e1_v2c:v2c+e1_v2d:v2d,or_ci_high,366.700589,161.252772,
e5_logit.csv,model_id=m1_pooled_arms|term=difficulty[ambiguous]|data=e0_noise:v1+e1_v2a:v2a+e1_v2b:v2b+e1_v2c:v2c+e1_v2d:v2d,coefficient,-1.422351,-0.986038,
e5_logit.csv,model_id=m1_pooled_arms|term=difficulty[ambiguous]|data=e0_noise:v1+e1_v2a:v2a+e1_v2b:v2b+e1_v2c:v2c+e1_v2d:v2d,std_error,0.930469,0.843679,
e5_logit.csv,model_id=m1_pooled_arms|term=difficulty[ambiguous]|data=e0_noise:v1+e1_v2a:v2a+e1_v2b:v2b+e1_v2c:v2c+e1_v2d:v2d,z,-1.528638,-1.168735,
e5_logit.csv,model_id=m1_pooled_arms|term=difficulty[ambiguous]|data=e0_noise:v1+e1_v2a:v2a+e1_v2b:v2b+e1_v2c:v2c+e1_v2d:v2d,p_value,0.126354,0.242510,
e5_logit.csv,model_id=m1_pooled_arms|term=difficulty[ambiguous]|data=e0_noise:v1+e1_v2a:v2a+e1_v2b:v2b+e1_v2c:v2c+e1_v2d:v2d,odds_ratio,0.241146,0.373052,
e5_logit.csv,model_id=m1_pooled_arms|term=difficulty[ambiguous]|data=e0_noise:v1+e1_v2a:v2a+e1_v2b:v2b+e1_v2c:v2c+e1_v2d:v2d,or_ci_low,0.038928,0.071388,
e5_logit.csv,model_id=m1_pooled_arms|term=difficulty[ambiguous]|data=e0_noise:v1+e1_v2a:v2a+e1_v2b:v2b+e1_v2c:v2c+e1_v2d:v2d,or_ci_high,1.493819,1.949442,
e5_logit.csv,model_id=m1_pooled_arms|term=difficulty[edge]|data=e0_noise:v1+e1_v2a:v2a+e1_v2b:v2b+e1_v2c:v2c+e1_v2d:v2d,coefficient,-2.717743,-2.346571,
e5_logit.csv,model_id=m1_pooled_arms|term=difficulty[edge]|data=e0_noise:v1+e1_v2a:v2a+e1_v2b:v2b+e1_v2c:v2c+e1_v2d:v2d,std_error,0.680614,0.778222,
e5_logit.csv,model_id=m1_pooled_arms|term=difficulty[edge]|data=e0_noise:v1+e1_v2a:v2a+e1_v2b:v2b+e1_v2c:v2c+e1_v2d:v2d,z,-3.993074,-3.015296,
e5_logit.csv,model_id=m1_pooled_arms|term=difficulty[edge]|data=e0_noise:v1+e1_v2a:v2a+e1_v2b:v2b+e1_v2c:v2c+e1_v2d:v2d,p_value,0.000065,0.002567,
e5_logit.csv,model_id=m1_pooled_arms|term=difficulty[edge]|data=e0_noise:v1+e1_v2a:v2a+e1_v2b:v2b+e1_v2c:v2c+e1_v2d:v2d,odds_ratio,0.066024,0.095697,
e5_logit.csv,model_id=m1_pooled_arms|term=difficulty[edge]|data=e0_noise:v1+e1_v2a:v2a+e1_v2b:v2b+e1_v2c:v2c+e1_v2d:v2d,or_ci_low,0.017392,0.020820,
e5_logit.csv,model_id=m1_pooled_arms|term=difficulty[edge]|data=e0_noise:v1+e1_v2a:v2a+e1_v2b:v2b+e1_v2c:v2c+e1_v2d:v2d,or_ci_high,0.250633,0.439867,
e5_logit.csv,model_id=m1_pooled_arms|term=language[en]|data=e0_noise:v1+e1_v2a:v2a+e1_v2b:v2b+e1_v2c:v2c+e1_v2d:v2d,coefficient,0.078972,-0.297706,
e5_logit.csv,model_id=m1_pooled_arms|term=language[en]|data=e0_noise:v1+e1_v2a:v2a+e1_v2b:v2b+e1_v2c:v2c+e1_v2d:v2d,std_error,0.521190,0.592093,
e5_logit.csv,model_id=m1_pooled_arms|term=language[en]|data=e0_noise:v1+e1_v2a:v2a+e1_v2b:v2b+e1_v2c:v2c+e1_v2d:v2d,z,0.151523,-0.502802,
e5_logit.csv,model_id=m1_pooled_arms|term=language[en]|data=e0_noise:v1+e1_v2a:v2a+e1_v2b:v2b+e1_v2c:v2c+e1_v2d:v2d,p_value,0.879563,0.615103,
e5_logit.csv,model_id=m1_pooled_arms|term=language[en]|data=e0_noise:v1+e1_v2a:v2a+e1_v2b:v2b+e1_v2c:v2c+e1_v2d:v2d,odds_ratio,1.082174,0.742520,
e5_logit.csv,model_id=m1_pooled_arms|term=language[en]|data=e0_noise:v1+e1_v2a:v2a+e1_v2b:v2b+e1_v2c:v2c+e1_v2d:v2d,or_ci_low,0.389636,0.232658,
e5_logit.csv,model_id=m1_pooled_arms|term=language[en]|data=e0_noise:v1+e1_v2a:v2a+e1_v2b:v2b+e1_v2c:v2c+e1_v2d:v2d,or_ci_high,3.005627,2.369728,
e5_logit.csv,model_id=m1_pooled_arms|term=language[mixed]|data=e0_noise:v1+e1_v2a:v2a+e1_v2b:v2b+e1_v2c:v2c+e1_v2d:v2d,coefficient,1.321714,1.546354,
e5_logit.csv,model_id=m1_pooled_arms|term=language[mixed]|data=e0_noise:v1+e1_v2a:v2a+e1_v2b:v2b+e1_v2c:v2c+e1_v2d:v2d,std_error,0.831390,0.788672,
e5_logit.csv,model_id=m1_pooled_arms|term=language[mixed]|data=e0_noise:v1+e1_v2a:v2a+e1_v2b:v2b+e1_v2c:v2c+e1_v2d:v2d,z,1.589764,1.960708,
e5_logit.csv,model_id=m1_pooled_arms|term=language[mixed]|data=e0_noise:v1+e1_v2a:v2a+e1_v2b:v2b+e1_v2c:v2c+e1_v2d:v2d,p_value,0.111888,0.049913,
